CUSTOMER_ID,x_customer_id,y_customer_id,mean_amount,std_amount,mean_nb_tx_per_day,available_terminals,nb_terminals
186,61.286675311699234,8.13695988533053,88.78016779419907,44.39008389709954,2.8784806313691527,"[426, 437, 664, 729, 970, 1187, 1308, 1329, 1589, 1608, 1730, 1815, 1896, 2085, 2131, 2425, 2519, 2639, 2658, 2703, 2961, 2986, 3014, 3053, 3111, 3324, 3666, 3799, 3837, 4039, 4096, 4165, 4174, 4350, 4371, 4470, 4484, 4737, 4869, 4984, 5029, 5037, 5376, 5705, 5899, 5915, 5944, 5947, 6086, 6105, 6171, 6526, 6560, 6709, 6881]",55
187,96.63899714378934,50.763554724076485,33.53834990005629,16.769174950028145,2.1980022911810857,"[16, 183, 484, 549, 698, 747, 870, 989, 1129, 1250, 1303, 1502, 1538, 1632, 1662, 1672, 2152, 2316, 2496, 2582, 2620, 2816, 2829, 2907, 2996, 3622, 3629, 3960, 4090, 4286, 4358, 4364, 4733, 4822, 5088, 5177, 5252, 5256, 5309, 5422, 5641, 5732, 5849, 5955, 6066, 6187, 6208, 6264, 6426, 6571, 6705, 6759, 6782, 6810, 6844]",55
188,93.08187172979731,52.07614372418605,30.38466802692027,15.192334013460135,3.5095951566964785,"[16, 100, 181, 463, 484, 549, 698, 747, 866, 989, 1129, 1250, 1303, 1502, 1561, 1630, 1672, 1750, 1940, 2259, 2496, 2582, 3032, 4090, 4184, 4358, 4364, 4499, 4575, 4718, 4733, 5177, 5256, 5309, 5453, 5623, 5641, 5667, 5732, 5849, 5955, 6066, 6087, 6187, 6422, 6426, 6449, 6571, 6705, 6759, 6810, 6844]",52
189,37.19187485124613,0.13833499989991394,28.530077136770014,14.265038568385007,1.2729340367082496,"[185, 1615, 2229, 2364, 2528, 2533, 2573, 2602, 3716, 4085, 4704, 4775, 5085, 5280, 5692, 5953, 6161, 6236, 6520, 6620, 6718, 6870, 6990]",23
190,85.87774682319022,45.8503167066445,47.23579234207357,23.617896171036787,1.3444090655995495,"[208, 353, 357, 373, 457, 524, 534, 537, 761, 777, 967, 995, 1297, 1312, 1516, 1529, 1623, 1642, 2101, 2518, 2661, 2955, 3344, 3478, 3539, 3638, 3711, 3891, 4095, 4233, 4365, 4721, 5039, 5225, 5297, 5545, 5631, 5717, 5971, 6017, 6136, 6251, 6300, 6460, 6489, 6657, 6666]",47
191,88.06781230470796,94.50267769403914,99.22958126968979,49.614790634844894,1.506965067843947,"[97, 140, 170, 494, 593, 684, 721, 793, 810, 844, 873, 892, 1139, 1142, 1697, 2158, 2577, 2609, 2729, 3049, 3107, 3159, 3268, 3395, 3853, 3927, 4440, 4459, 4730, 4772, 4845, 5174, 5198, 5372, 5487, 5570, 5661, 5722, 5756, 6078, 6130, 6131, 6170, 6414, 6499, 6608, 6813, 6957]",48
192,96.61474456271714,79.18795696309013,69.19046902620535,34.595234513102675,0.9795579176803977,"[20, 200, 266, 568, 741, 1053, 1153, 1279, 1392, 1469, 1486, 1497, 1578, 1705, 1763, 1862, 1980, 2096, 2127, 2295, 2604, 2667, 2700, 2799, 2868, 2978, 3547, 3588, 3619, 3910, 3956, 3984, 4017, 4112, 5160, 5784, 6021, 6060, 6254, 6488]",40
193,21.64572609442098,16.604782452124567,92.66187797140971,46.330938985704854,1.1763066495326644,"[229, 297, 416, 543, 620, 643, 1026, 1029, 1045, 1223, 1606, 1650, 1772, 1852, 1872, 1873, 1937, 2098, 2199, 2785, 2850, 3112, 3214, 3288, 3595, 3774, 3835, 3917, 4004, 4046, 4071, 4180, 4234, 4309, 4354, 4526, 4529, 4734, 4757, 5024, 5296, 5549, 5826, 6113, 6166, 6184, 6268, 6405, 6828]",49
194,45.30942454488785,49.39578339872235,78.92630156777415,39.46315078388707,3.3769398462120965,"[215, 216, 236, 271, 419, 889, 934, 937, 952, 979, 2238, 2334, 2375, 2514, 2614, 2668, 2710, 2744, 2771, 2876, 3146, 3299, 3491, 3523, 3748, 3977, 4005, 4106, 4244, 4457, 4617, 4891, 5063, 5254, 5257, 5481, 5572, 5599, 5810, 6054, 6132, 6226, 6429, 6584, 6613, 6663, 6748, 6765, 6818, 6972]",50
195,13.90727011486128,42.69043602110737,85.07121434436843,42.535607172184214,3.2721332230233537,"[15, 22, 30, 152, 298, 1038, 1307, 1337, 1368, 1544, 1687, 1731, 1749, 1761, 1843, 2075, 2174, 2405, 2677, 2912, 2923, 2976, 3119, 3120, 3139, 3196, 3463, 3500, 3559, 3625, 3653, 3671, 3678, 3709, 3721, 3838, 4042, 4327, 4345, 4618, 4626, 4645, 5426, 5491, 5552, 5640, 5662, 6213, 6515, 6653, 6980]",51
196,10.24137584524164,15.6383348867963,33.898875701943744,16.949437850971872,0.30143627633336134,"[224, 476, 617, 704, 758, 840, 841, 1022, 1082, 1285, 1378, 1414, 1552, 1686, 1720, 1886, 2012, 2051, 2058, 2172, 2270, 2284, 2437, 2621, 2645, 2837, 2942, 3078, 3141, 3256, 3334, 3365, 3377, 3408, 3586, 3861, 3924, 4273, 4536, 4701, 4742, 5186, 5374, 5434, 5528, 5725, 5750, 6342, 6452, 6537, 6573, 6638, 6736]",53
197,42.46630028405929,10.76177051495819,58.98067139863528,29.49033569931764,0.9862277592446245,"[212, 436, 580, 655, 718, 725, 1034, 1254, 1384, 1426, 2027, 2226, 2228, 2234, 2356, 2547, 2608, 2632, 2635, 2738, 2920, 3238, 3283, 3331, 3355, 3511, 3536, 3541, 3656, 3779, 4150, 4176, 4418, 4538, 4762, 4973, 5089, 5152, 5596, 5601, 5603, 5611, 5650, 5753, 5773, 5785, 5795, 6059, 6138, 6380, 6419, 6554, 6629, 6874, 6994, 6998]",56
198,59.64330653496227,11.752564290363765,97.70896749976067,48.85448374988034,3.7302448154293617,"[28, 70, 423, 426, 541, 574, 917, 1184, 1187, 1214, 1245, 1308, 1329, 1487, 1589, 1815, 2165, 2201, 2519, 2639, 2658, 2703, 2759, 2766, 2880, 2961, 3053, 3111, 3221, 3596, 3635, 3668, 3768, 3799, 3969, 4096, 4249, 4336, 4350, 4371, 4470, 4564, 4761, 5029, 5037, 5070, 5285, 5376, 5569, 5610, 5792, 5794, 6086, 6090, 6526, 6560, 6683, 6709, 6881]",59
199,39.17969385646658,24.217859412608544,28.787830221089415,14.393915110544707,1.9335741408095681,"[47, 153, 246, 389, 464, 862, 992, 1127, 1255, 1277, 1284, 1517, 1768, 1988, 2059, 2116, 2162, 2209, 2372, 2854, 2964, 2987, 3206, 3273, 3284, 3389, 3503, 3815, 3991, 4032, 4276, 4285, 4441, 4479, 4578, 4660, 4803, 4922, 4972, 4988, 5017, 5042, 5107, 5284, 5287, 5463, 5474, 5536, 5595, 5616, 5644, 5802, 5884, 6175, 6319, 6371, 6430, 6670, 6691, 6720, 6745, 6851, 6904, 6988, 6995]",65
200,3.9992801900716968,63.9705106075127,43.788776292275756,21.894388146137878,1.5096262903555493,"[7, 25, 49, 509, 786, 1114, 1240, 1762, 1787, 1936, 1996, 2019, 2097, 2113, 2516, 2570, 2587, 2947, 2972, 3011, 3249, 3251, 3315, 3382, 3483, 3534, 3552, 3764, 3834, 3914, 3975, 4227, 4228, 4527, 4815, 4884, 6085, 6120, 6146, 6278, 6799, 6802, 6862, 6930, 6963, 6997]",46
201,80.93649714891984,70.903546018329,95.66171246230574,47.83085623115287,1.4077449619827629,"[175, 206, 385, 569, 817, 1048, 1174, 1352, 1459, 1553, 1653, 1759, 2040, 2133, 2138, 2244, 2373, 2592, 2753, 2932, 3304, 3320, 3387, 3404, 3522, 3600, 3664, 3813, 3889, 3920, 4177, 4415, 4423, 4502, 4524, 4793, 4888, 4964, 5058, 5071, 5092, 5228, 5245, 5288, 5298, 5384, 5449, 5454, 5475, 5547, 5830, 5930, 6034, 6240, 6357, 6361, 6407, 6424, 6453]",59
202,89.75427646494055,76.99671862500888,38.95534190149774,19.47767095074887,2.486661745813031,"[69, 682, 964, 1053, 1130, 1279, 1506, 1626, 1773, 1812, 1828, 1871, 1902, 2048, 2295, 2351, 2377, 2470, 2490, 2630, 2667, 2935, 2945, 2965, 3194, 3712, 3987, 4105, 4282, 4397, 4411, 4495, 4562, 4570, 4600, 4683, 4709, 5021, 5031, 5160, 5223, 5336, 5429, 5578, 5771, 6021, 6032, 6060, 6061, 6150, 6273, 6284, 6316, 6599, 6864]",55
203,28.856995765169557,87.43999170748424,15.680595135169568,7.840297567584784,0.8497374451761641,"[42, 120, 142, 159, 168, 240, 304, 348, 421, 500, 540, 613, 627, 720, 826, 831, 865, 1176, 1485, 1515, 1612, 1736, 1898, 1900, 1909, 1979, 2031, 2032, 2205, 2520, 2654, 2774, 3364, 3385, 3449, 3529, 3543, 3683, 3866, 4082, 4256, 4330, 4633, 4658, 4699, 5061, 5112, 5202, 5238, 5260, 5493, 5743, 5744, 5859, 6073, 6127, 6336, 6337, 6350, 6577, 6664, 6676, 6815, 6961]",64
204,18.303329207992114,40.302600240428866,75.79713120305227,37.89856560152614,2.1076297962087214,"[138, 298, 460, 577, 602, 950, 966, 1095, 1157, 1241, 1257, 1307, 1368, 1381, 1498, 1544, 1587, 1687, 1716, 1731, 1927, 2124, 2677, 2923, 2960, 3108, 3120, 3134, 3196, 3436, 3442, 3463, 3500, 3702, 3704, 4084, 4334, 4618, 4626, 4918, 5457, 5662, 5704, 6653, 6695, 6886]",46
205,48.76763235382076,0.05459648969956543,45.4131639087302,22.7065819543651,0.2542150993446337,"[443, 454, 512, 676, 734, 1186, 1299, 1841, 2104, 2684, 2783, 2949, 3066, 3079, 3150, 3290, 3575, 3957, 4232, 4477, 4490, 4763, 4770, 5800, 5846, 6172, 6263, 6391, 6393, 6438]",30
206,20.825325212148382,93.23939389604944,25.46282941260763,12.731414706303815,3.43335055453705,"[302, 380, 450, 521, 525, 621, 657, 719, 833, 850, 914, 931, 1501, 1867, 2507, 2597, 2782, 2882, 3104, 3423, 3521, 3558, 3645, 3673, 3786, 3945, 4060, 4081, 4460, 4494, 4592, 4675, 4777, 4801, 5540, 5634, 5708, 5741, 5789, 5886, 6045, 6180, 6311, 6446, 6457, 6511, 6614, 6678]",48
207,80.28933715613343,15.914623694224284,62.54263594067649,31.271317970338245,0.46264748762005325,"[219, 253, 279, 318, 329, 407, 897, 1208, 1237, 1247, 1324, 2245, 2551, 2590, 2627, 2644, 2697, 2708, 2872, 3213, 3226, 3313, 3407, 3785, 4055, 4260, 4380, 4443, 4463, 4797, 4905, 5008, 5325, 5642, 5687, 5694, 5815, 5872, 6014, 6178, 6244, 6356, 6492, 6669, 6926]",45
208,72.78881583695114,63.746227737220664,82.13416336064684,41.06708168032342,1.9175381975567523,"[173, 343, 439, 631, 640, 871, 935, 1170, 1260, 1532, 1694, 1826, 1901, 1908, 2016, 2072, 2118, 2596, 2957, 2995, 3012, 3029, 3080, 3106, 3109, 3184, 3361, 3714, 3895, 4623, 4810, 4919, 4944, 5220, 5301, 5365, 5543, 5686, 5688, 5921, 6148, 6275, 6294, 6326, 6623, 6867]",46
209,91.48630878333829,4.934894678843971,32.8244136775664,16.4122068387832,2.860210389860668,"[218, 237, 595, 929, 1147, 1404, 1734, 2015, 2065, 2110, 2197, 2305, 2314, 2657, 2796, 2808, 2894, 2897, 2998, 3034, 3263, 3348, 3398, 3432, 3438, 3502, 3561, 4153, 4239, 4245, 4299, 4561, 4908, 5102, 5203, 5345, 5346, 5404, 5526, 5574, 5590, 5710, 5731, 5841, 5869, 6207, 6280, 6285, 6318, 6600, 6688, 6689, 6719, 6803, 6863, 6888]",56
210,41.810921174800086,17.29513542711564,15.185020815711873,7.5925104078559364,3.2693564458464857,"[37, 440, 655, 746, 806, 862, 1006, 1034, 1060, 1127, 1166, 1243, 1747, 1806, 2234, 2266, 2288, 2365, 2372, 2426, 2640, 2656, 2738, 2854, 2987, 3162, 3316, 3360, 3494, 3511, 3541, 3572, 3576, 3815, 3892, 4176, 4222, 4355, 4418, 4510, 4528, 4578, 4661, 4792, 4922, 5084, 5152, 5284, 5344, 5396, 5616, 5650, 5795, 6108, 6138, 6333, 6380, 6554, 6629, 6874, 6960, 6994]",62
211,47.31429784656442,88.22836719191073,74.66246776008897,37.331233880044486,1.6389048225229743,"[283, 285, 360, 377, 399, 402, 417, 486, 589, 730, 941, 1181, 1218, 1225, 1537, 1599, 1603, 1741, 1792, 1951, 2308, 2319, 2354, 2395, 2763, 2865, 2883, 2928, 2982, 2991, 3250, 3301, 3353, 3527, 4068, 4137, 4186, 4205, 4263, 4427, 4702, 4784, 4858, 4865, 4950, 4974, 5270, 5313, 5486, 5548, 5757, 5763, 5806, 5882, 5885, 5892, 5909, 6261, 6296, 6737, 6785, 6816, 6916, 6982]",64
212,37.351101415568365,51.56383466512517,89.46069555302422,44.73034777651211,2.9491143188566715,"[4, 50, 102, 275, 321, 379, 446, 626, 823, 1012, 1094, 1468, 1733, 1807, 2044, 2163, 2195, 2238, 2240, 2334, 2375, 2376, 2675, 2710, 3041, 3126, 3259, 3346, 3435, 3649, 3697, 4098, 4106, 4244, 4496, 4802, 4837, 4942, 4985, 5041, 5402, 5635, 5652, 6243, 6541, 6680, 6790, 6872]",48
213,0.515296426902323,69.41578513691256,92.35320365605297,46.176601828026484,2.8418230380179663,"[7, 25, 201, 504, 852, 884, 1078, 1114, 1435, 1981, 2409, 2549, 2587, 2691, 2720, 3251, 3280, 3764, 4527, 4710, 4979, 5234, 5318, 5455, 5533, 6776, 6802]",27
214,17.700578156749593,48.35181274274587,18.330021702724842,9.165010851362421,1.4359811133585283,"[107, 152, 157, 355, 418, 665, 816, 950, 990, 1041, 1122, 1317, 1319, 1360, 1417, 1499, 1687, 1793, 1856, 1977, 2094, 2174, 2232, 2313, 2503, 2610, 2634, 2923, 3076, 3139, 3374, 3585, 3660, 3669, 3733, 3735, 3783, 3887, 3947, 4214, 4215, 4240, 4476, 4513, 4547, 4618, 4693, 5012, 5426, 5491, 5552, 5559, 5767, 6312, 6345, 6543, 6753, 6766, 6820]",59
215,93.71170419405178,92.33053075587083,31.869500956727876,15.934750478363938,1.3585241766647966,"[97, 104, 155, 222, 261, 376, 645, 699, 708, 721, 743, 759, 793, 861, 873, 1203, 1267, 1377, 1514, 1964, 2042, 2254, 2462, 2463, 2577, 2623, 2764, 2844, 2994, 3049, 3584, 3609, 4506, 4723, 4730, 4754, 4890, 4939, 5115, 5509, 5561, 5607, 5716, 5791, 5893, 5934, 6215, 6495, 6608, 6703, 6813, 6912]",52
216,60.02128681312939,96.319729526038,19.041126736212092,9.520563368106046,1.0276665747466764,"[65, 99, 259, 364, 433, 456, 497, 545, 651, 672, 673, 702, 845, 851, 874, 969, 982, 1613, 1865, 1922, 1924, 2338, 3326, 3422, 3652, 3696, 3784, 3845, 3857, 3864, 3982, 4378, 4455, 4464, 4483, 4952, 4970, 5003, 5028, 5043, 5597, 5891, 6107, 6231, 6622, 6853]",46
217,87.35568272907715,49.18922317083445,90.40130376156802,45.20065188078401,0.7420715900927051,"[62, 357, 457, 463, 537, 777, 967, 995, 1297, 1369, 1623, 1940, 2101, 2259, 2350, 2545, 2726, 3539, 3638, 3711, 3891, 4095, 4184, 4237, 4364, 4365, 4575, 4814, 5039, 5225, 5297, 5453, 5545, 5623, 5667, 5717, 5732, 6017, 6066, 6449, 6489, 6657, 6666, 6800]",44
218,53.26685874713607,32.62696326493724,35.071543189785224,17.535771594892612,1.7875078557847965,"[234, 244, 255, 349, 424, 496, 650, 667, 671, 700, 882, 972, 1004, 1076, 1202, 1264, 1278, 1298, 1336, 1358, 1407, 1448, 1471, 1481, 1634, 1844, 1857, 2066, 2243, 2279, 2466, 2498, 2544, 2560, 2588, 2625, 2652, 2682, 2713, 2814, 2845, 2873, 2908, 3042, 3489, 3741, 3782, 4127, 4332, 4389, 4408, 4646, 4776, 5067, 5218, 5278, 5330, 5373, 5488, 5604, 5818, 5995, 6465, 6470, 6645, 6668, 6796, 6808, 6838]",69
219,43.30774491012684,35.734687967795445,91.92222317998376,45.96111158999188,2.926976741731571,"[264, 309, 395, 412, 483, 637, 656, 906, 971, 1162, 1242, 1574, 1580, 1643, 1859, 1903, 2115, 2264, 2370, 2472, 3164, 3447, 3557, 3915, 4161, 4416, 4868, 5143, 5205, 5216, 5398, 5639, 5724, 6031, 6245, 6477, 6617, 6702]",38
220,72.75469913315297,28.99134495919554,59.88239531009983,29.941197655049915,3.116717733207336,"[17, 273, 291, 828, 1125, 1161, 1295, 1344, 1453, 1512, 1583, 1684, 1693, 1703, 1965, 1989, 2043, 2056, 2064, 2346, 2415, 2598, 2706, 2852, 2988, 3165, 3181, 3309, 3358, 3371, 3508, 3587, 3720, 4074, 4078, 4135, 4247, 4747, 4800, 4848, 5000, 5026, 5078, 5319, 5332, 5375, 5798, 5916, 6023, 6142, 6257, 6328, 6389, 6556, 6559, 6658, 6829]",57
221,79.5590368543213,34.453046075431224,78.23291187402154,39.11645593701077,2.943575587230932,"[41, 68, 207, 232, 273, 293, 441, 695, 696, 703, 1057, 1293, 1667, 1989, 2064, 2332, 2429, 2754, 2781, 2830, 3030, 3137, 3477, 3571, 3908, 3950, 4399, 4532, 4552, 4727, 5000, 5086, 5096, 5147, 5350, 5386, 5458, 5524, 5551, 5571, 5598, 5689, 5700, 5798, 5896, 6174, 6230, 6271, 6471, 6549, 6780, 6786]",52
222,14.150648562190026,86.59454685664772,46.92553966713903,23.462769833569514,1.9456417955546619,"[14, 531, 544, 630, 644, 707, 722, 802, 813, 818, 926, 1272, 1556, 1571, 1789, 1813, 1928, 1930, 1934, 2111, 2129, 2160, 2170, 2278, 2298, 2441, 2492, 2678, 2900, 3406, 3591, 3766, 3770, 3848, 3904, 4250, 4474, 4485, 4560, 4572, 4725, 5025, 5189, 5192, 5504, 5513, 5585, 5629, 5657, 5691, 5946, 6099, 6237, 6242, 6420, 6510, 6602, 6918]",58
223,44.836917889799736,56.78460014775075,64.0110784998702,32.0055392499351,1.9927182630517737,"[8, 46, 115, 190, 431, 648, 891, 937, 958, 978, 1012, 1050, 1274, 1345, 1738, 1745, 2091, 2192, 2468, 2488, 2514, 2668, 2699, 2910, 3220, 3245, 3299, 3345, 3555, 3563, 3605, 3665, 3695, 3744, 3772, 3878, 4045, 4230, 4349, 4356, 4377, 4449, 4598, 4606, 4714, 4802, 4935, 4938, 5045, 5106, 5167, 5310, 5416, 5555, 5701, 6115, 6181, 6188, 6234, 6303, 6363, 6429, 6512, 6558, 6641, 6700, 6765, 6887, 6921, 6999]",70
224,86.67885432590955,62.77347561952844,43.135655184024394,21.567827592012197,1.6667670276348439,"[40, 52, 209, 267, 286, 393, 425, 513, 553, 597, 600, 618, 951, 976, 1025, 1215, 1380, 1413, 1881, 1891, 2033, 2109, 2187, 2268, 2283, 2479, 2527, 2552, 2558, 2594, 2733, 2734, 2736, 2933, 3368, 3606, 3781, 3841, 3942, 4026, 4146, 4357, 4565, 4677, 4902, 5127, 5142, 5293, 5334, 5361, 5864, 6103, 6386, 6462, 6604, 6984]",56
225,81.08386151289514,34.81919427465201,25.08820559932929,12.544102799664644,0.23753275202315693,"[68, 207, 232, 293, 695, 696, 703, 1057, 1256, 1293, 1667, 1817, 2332, 2429, 2754, 2781, 2830, 3030, 3330, 3477, 3571, 3908, 3950, 4399, 4532, 4552, 4727, 5086, 5096, 5147, 5350, 5458, 5551, 5571, 5598, 5689, 5700, 5896, 6174, 6230, 6271, 6366, 6471, 6549, 6780, 6786]",46
226,87.60268479205742,91.854645119035,16.411417305530218,8.205708652765109,1.3378949659844594,"[12, 97, 114, 140, 155, 170, 494, 593, 721, 793, 810, 873, 892, 1139, 1142, 1568, 1697, 1906, 1938, 2126, 2158, 2286, 2484, 2577, 2609, 3107, 3219, 3268, 3287, 3545, 3759, 3853, 3927, 4730, 4772, 4859, 5015, 5115, 5174, 5198, 5478, 5693, 5722, 5756, 5948, 6078, 6414, 6459, 6733, 6741]",50
227,17.537206951524386,11.589846882587974,90.48734058500287,45.243670292501434,0.22750903658142185,"[2, 55, 106, 210, 416, 470, 490, 954, 1305, 1609, 1831, 1911, 2220, 2270, 2638, 2785, 3214, 3430, 3582, 3615, 3835, 4180, 4187, 4206, 4234, 4271, 4867, 5207, 5464, 5528, 6221, 6535, 6537, 6828]",34
228,98.04856634690069,9.645086069738419,87.02971167339065,43.514855836695325,2.266024427956651,"[370, 453, 685, 785, 827, 1275, 1419, 1769, 2108, 2537, 2663, 2787, 2811, 2894, 2948, 3144, 3761, 4041, 4126, 4482, 4900, 4971, 5082, 5620, 5679, 5820, 5847, 5867, 5919, 5924, 6093, 6207, 6888, 6911]",34
229,36.791748781787334,34.23423766251579,76.94959360758233,38.474796803791165,1.2582931800171488,"[135, 628, 690, 1126, 1162, 1249, 1389, 1457, 1743, 1802, 1863, 1905, 2067, 2080, 2218, 2248, 2285, 2472, 2526, 2695, 3122, 3231, 3277, 3533, 3597, 3862, 3905, 4118, 4310, 4402, 4425, 4731, 4795, 4913, 5216, 5369, 5398, 5471, 5503, 5842, 6058, 6702, 6858, 6919]",44
230,65.73189166171419,51.732608351608015,51.071736290016695,25.535868145008347,3.6046486825966464,"[33, 257, 268, 367, 532, 642, 689, 738, 765, 1013, 1040, 1251, 1325, 1679, 1994, 2084, 2134, 2323, 2411, 2515, 2626, 2795, 2817, 2825, 2895, 2909, 2953, 3002, 3130, 3381, 3506, 3581, 3646, 3809, 3847, 3988, 4008, 4113, 4298, 4567, 4753, 5054, 5120, 5290, 5793, 5816, 6479, 6590, 6665, 6667, 6981]",51
231,55.46450586202596,82.68616030486949,73.92948573964149,36.964742869820746,0.1542289842359934,"[63, 143, 197, 611, 647, 679, 683, 780, 781, 956, 1118, 1205, 1425, 1450, 1458, 1830, 2008, 2360, 2368, 2393, 2432, 2653, 2831, 3417, 3452, 3594, 3803, 3843, 3963, 4049, 4172, 4433, 4722, 4844, 4854, 4898, 4995, 5119, 5156, 5266, 5304, 5441, 5461, 5608, 5649, 5718, 5780, 6083, 6122, 6151, 6334, 6454, 6781, 6797, 6890, 6915]",56
232,77.31100525054192,21.687025009104065,90.7992164508993,45.39960822544965,0.17169676243532805,"[67, 158, 296, 312, 329, 407, 864, 993, 1027, 1058, 1822, 2119, 2406, 2540, 2619, 2697, 2708, 2801, 2824, 2852, 3197, 3297, 3313, 3407, 3549, 3631, 3633, 3694, 3706, 3725, 3785, 3787, 3830, 3874, 3970, 4037, 4055, 4171, 4463, 4491, 5083, 5104, 5250, 5367, 5409, 5410, 5568, 5579, 5937, 6004, 6241, 6277, 6356, 6372, 6583, 6586, 6671]",57
233,33.307203447431874,9.973294723475401,50.18096612306016,25.09048306153008,3.280089743479007,"[147, 148, 325, 381, 408, 413, 555, 957, 1014, 1074, 1128, 1385, 1470, 1590, 1594, 1595, 1601, 1777, 1998, 2025, 2397, 2659, 2855, 3013, 3095, 3201, 3212, 3369, 3493, 3568, 3855, 4065, 4275, 4539, 4577, 4690, 4738, 4741, 4817, 5246, 5558, 5647, 5682, 5839, 5894, 5975, 6341, 6352, 6397, 6400, 6603, 6637, 6893]",53
234,29.81873596630641,15.09348973110416,36.37536839120543,18.187684195602714,3.255520567682544,"[24, 180, 251, 381, 388, 408, 555, 598, 724, 740, 768, 782, 1014, 1074, 1128, 1156, 1339, 1385, 1416, 1712, 1755, 1772, 2025, 2060, 2397, 2593, 2659, 2966, 3006, 3095, 3116, 3233, 3601, 3602, 3765, 3855, 4014, 4071, 4133, 4352, 4478, 4690, 5024, 5283, 5353, 5368, 5549, 5702, 5839, 5975, 6233, 6281, 6341, 6368, 6387, 6396, 6400, 6696, 6893]",59
235,14.038395779934687,22.73624490775018,11.540936626870526,5.770468313435263,2.8228401759584307,"[9, 231, 308, 347, 617, 638, 726, 767, 1082, 1189, 1207, 1216, 1263, 1354, 1411, 1720, 1809, 1886, 1932, 2233, 2437, 2442, 2768, 2863, 2942, 3078, 3172, 3257, 3292, 3363, 3580, 3798, 3852, 3941, 4162, 4195, 4273, 4274, 4530, 4549, 4603, 4640, 4852, 5022, 5249, 5320, 5674, 5813, 6001, 6041, 6092, 6097, 6211, 6516, 6850]",55
236,39.52332435363368,31.083997714331602,73.26950708240943,36.63475354120472,1.343910169361021,"[135, 319, 464, 628, 992, 1126, 1277, 1284, 1389, 1457, 1517, 1743, 1802, 1811, 1859, 1863, 1903, 1988, 2067, 2087, 2092, 2115, 2162, 2169, 2285, 2329, 2472, 2526, 2695, 3206, 3231, 3273, 3503, 3689, 3905, 3912, 4276, 4310, 4425, 4731, 4913, 4954, 4988, 5017, 5107, 5329, 5398, 5503, 5595, 5644, 5842, 6031, 6058, 6617, 6670, 6691, 6702, 6919, 6988]",59
237,72.77712732144181,81.51993953143135,25.677970128485153,12.838985064242577,3.8952747873839333,"[18, 96, 130, 341, 458, 575, 1005, 1051, 1350, 1420, 1758, 1797, 1888, 1945, 2120, 2198, 2335, 2550, 2680, 2732, 2922, 3061, 3067, 3261, 3300, 3410, 3484, 3497, 3499, 3693, 3788, 3842, 3965, 3999, 4136, 4248, 4335, 4535, 4654, 4720, 4745, 4789, 4790, 4907, 4959, 5001, 5387, 5419, 5497, 5653, 5769, 5823, 5902, 6322, 6588, 6643, 6788, 6923]",58
238,16.235794791266677,29.084090665674257,22.080552629186453,11.040276314593227,1.3820226254253378,"[64, 110, 231, 277, 350, 767, 1047, 1113, 1177, 1253, 1263, 1463, 1708, 1725, 1829, 2145, 2401, 2975, 3292, 3429, 3473, 3496, 3580, 3643, 3798, 4016, 4231, 4277, 4314, 4602, 4603, 4852, 4920, 5165, 5243, 5249, 5394, 5563, 5674, 5740, 5797, 5965, 6001, 6097, 6211, 6353, 6427, 6834, 6885]",49
239,48.006088782075565,52.21758690021191,86.09257401814584,43.04628700907292,3.557791635263466,"[115, 199, 216, 236, 362, 459, 891, 934, 937, 952, 1418, 1526, 1801, 1935, 2468, 2487, 2488, 2514, 2668, 2699, 2910, 3146, 3220, 3245, 3299, 3345, 3403, 3454, 3491, 3523, 3665, 3748, 3772, 4122, 4349, 4392, 4400, 4504, 4598, 4613, 4617, 4909, 4935, 5063, 5106, 5178, 5257, 5510, 5555, 5599, 5664, 5854, 6054, 6234, 6429, 6641, 6754, 6765, 6972, 6999]",60
240,22.010386078090637,62.289403218575245,15.59212544337798,7.79606272168899,1.8358794407282732,"[78, 93, 225, 311, 489, 529, 542, 566, 632, 636, 836, 910, 1089, 1327, 1405, 1465, 1593, 1624, 1628, 1722, 1953, 2055, 2399, 2454, 2628, 2815, 2818, 2856, 3018, 3021, 3093, 3147, 3198, 3228, 3485, 3742, 3749, 3780, 3817, 3944, 4080, 4189, 4379, 4466, 4580, 4586, 4880, 4993, 5103, 5292, 5337, 5480, 5508, 5680, 5808, 5853, 5878, 6012, 6176, 6206, 6324, 6860]",62
241,32.23335380466181,31.65007454536064,50.8455029626496,25.4227514813248,2.91931054211707,"[690, 796, 808, 1049, 1054, 1211, 1238, 1249, 1647, 1863, 2067, 2069, 2080, 2130, 2248, 2366, 2448, 2695, 3122, 3277, 3356, 3498, 3533, 3597, 3811, 3862, 4006, 4101, 4220, 4320, 4458, 4537, 4813, 4913, 4917, 4961, 5076, 5277, 5471, 5605, 6058, 6375, 6385, 6858, 6917, 6919]",46
242,6.91826587923895,87.91733376874045,74.8073085899033,37.40365429495165,0.7059975555562406,"[320, 535, 634, 688, 694, 769, 1019, 1201, 1233, 1467, 1556, 1571, 1774, 1813, 1847, 1995, 2061, 2071, 2111, 2298, 2420, 2441, 2471, 2599, 2679, 2913, 3091, 3279, 3343, 3411, 3487, 3537, 3766, 4216, 4223, 4318, 4572, 4589, 4649, 4740, 5014, 5051, 5074, 5192, 5613, 5657, 5660, 6005, 6118, 6154, 6421, 6510, 6876, 6925]",54
